"animalID","MomAnimalID","year","weighingdate","weandate","sex","Wt","source","SL","AG","origtag","CL","region","error"
"40443",NA,2012,2012-03-01,2012-02-22,"F",121,"archive_1979_2021",152,137,NA,NA,NA,NA
"40564",NA,2012,2012-03-01,2012-02-24,"F",128,"archive_1979_2021",149,141,NA,NA,NA,NA
"40018",NA,2012,2012-02-02,2012-01-27,"F",156,"archive_1979_2021",133,NA,NA,NA,NA,NA
"40058",NA,2012,2012-01-29,2012-01-29,"M",88,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"40064",NA,2012,2012-02-02,2012-01-30,"F",139,"archive_1979_2021",146,134,NA,NA,NA,NA
"40019",NA,2012,2012-02-18,2012-01-27,"M",120,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"40016",NA,2012,2012-02-02,2012-01-27,"F",147,"archive_1979_2021",145,133,NA,NA,NA,NA
"40017",NA,2012,2012-02-02,2012-01-27,"F",149,"archive_1979_2021",139,NA,NA,NA,NA,NA
"40013",NA,2012,2012-01-29,2012-01-29,"M",100,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"40114",NA,2012,2012-02-02,2012-01-30,"M",133,"archive_1979_2021",150,130,NA,NA,NA,NA
"40015",NA,2012,2012-02-02,2012-01-26,"F",92,"archive_1979_2021",136,116,NA,NA,NA,NA
"40014",NA,2012,2012-02-02,2012-01-26,"F",105,"archive_1979_2021",133,122,NA,NA,NA,NA
"40059",NA,2012,2012-01-29,2012-01-29,"M",154,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"40643","17783",2012,2012-03-09,2012-02-27,"F",132,"archive_1979_2021",143,142,NA,NA,NA,NA
"40906",NA,2012,2012-03-06,NA,"F",127,"archive_1979_2021",113,NA,NA,NA,NA,NA
"40830",NA,2012,2012-03-08,NA,"M",133,"archive_1979_2021",108,NA,NA,NA,NA,NA
"40706",NA,2012,2012-03-04,NA,"F",133,"archive_1979_2021",143,NA,NA,NA,NA,NA
"40692",NA,2012,2012-03-08,2012-03-07,"F",137,"archive_1979_2021",150,137,NA,NA,NA,NA
"40645",NA,2012,2012-03-04,2012-02-18,"F",118,"archive_1979_2021",141,135,NA,NA,NA,NA
"40705",NA,2012,2012-03-04,NA,"M",147,"archive_1979_2021",143,NA,NA,NA,NA,NA
"40704",NA,2012,2012-03-04,NA,"F",150,"archive_1979_2021",130,NA,NA,NA,NA,NA
"40677",NA,2012,2012-03-03,NA,"M",142,"archive_1979_2021",134,NA,NA,NA,NA,NA
"40588",NA,2012,2012-02-23,NA,"M",148,"archive_1979_2021",138,NA,NA,NA,NA,NA
"40597",NA,2012,2012-02-24,NA,"M",138,"archive_1979_2021",131,NA,NA,NA,NA,NA
"40596",NA,2012,2012-02-24,NA,"F",149,"archive_1979_2021",141,NA,NA,NA,NA,NA
"40598",NA,2012,2012-02-24,NA,"F",152,"archive_1979_2021",127,NA,NA,NA,NA,NA
"40595",NA,2012,2012-02-24,NA,"F",144,"archive_1979_2021",140,NA,NA,NA,NA,NA
"40590",NA,2012,2012-02-24,NA,"M",156,"archive_1979_2021",137,NA,NA,NA,NA,NA
"40558",NA,2012,2012-02-22,NA,"M",149,"archive_1979_2021",126,NA,NA,NA,NA,NA
"40452",NA,2012,2012-02-22,NA,"M",140,"archive_1979_2021",137,NA,NA,NA,NA,NA
"40554",NA,2012,2012-02-22,NA,"M",148,"archive_1979_2021",140,NA,NA,NA,NA,NA
"40552",NA,2012,2012-02-22,NA,"F",144,"archive_1979_2021",132,NA,NA,NA,NA,NA
"40551",NA,2012,2012-02-22,NA,"M",134,"archive_1979_2021",125,NA,NA,NA,NA,NA
"40583",NA,2012,2012-02-23,NA,"M",142,"archive_1979_2021",123,NA,NA,NA,NA,NA
"40585",NA,2012,2012-02-23,NA,"F",142,"archive_1979_2021",120,NA,NA,NA,NA,NA
"40589",NA,2012,2012-02-24,NA,"F",132,"archive_1979_2021",138,NA,NA,NA,NA,NA
"40587",NA,2012,2012-02-23,NA,"M",128,"archive_1979_2021",127,NA,NA,NA,NA,NA
"40586",NA,2012,2012-02-23,NA,"M",139,"archive_1979_2021",138,NA,NA,NA,NA,NA
"40581",NA,2012,2012-02-23,NA,"M",135,"archive_1979_2021",126,NA,NA,NA,NA,NA
"40646",NA,2012,2012-02-25,NA,"F",137,"archive_1979_2021",123,NA,NA,NA,NA,NA
"40553",NA,2012,2012-02-22,NA,"M",151,"archive_1979_2021",146,NA,NA,NA,NA,NA
"40557",NA,2012,2012-02-22,NA,"F",131,"archive_1979_2021",126,NA,NA,NA,NA,NA
"40556",NA,2012,2012-02-22,NA,"M",130,"archive_1979_2021",117,NA,NA,NA,NA,NA
"40593",NA,2012,2012-02-24,NA,"M",139,"archive_1979_2021",127,NA,NA,NA,NA,NA
"40578",NA,2012,2012-02-23,NA,"M",144,"archive_1979_2021",145,NA,NA,NA,NA,NA
"40580",NA,2012,2012-02-23,NA,"M",140,"archive_1979_2021",127,NA,NA,NA,NA,NA
"40579",NA,2012,2012-02-23,NA,"F",145,"archive_1979_2021",138,NA,NA,NA,NA,NA
"40592",NA,2012,2012-02-24,NA,"F",154,"archive_1979_2021",146,NA,NA,NA,NA,NA
"40591",NA,2012,2012-02-24,NA,"F",135,"archive_1979_2021",132,NA,NA,NA,NA,NA
"40584",NA,2012,2012-02-23,NA,"M",144,"archive_1979_2021",118,NA,NA,NA,NA,NA
"40542",NA,2012,2012-02-25,NA,"F",150,"archive_1979_2021",124,NA,NA,NA,NA,NA
"40582",NA,2012,2012-02-23,NA,"F",135,"archive_1979_2021",128,NA,NA,NA,NA,NA
"40671",NA,2012,2012-02-24,NA,"M",140,"archive_1979_2021",97,NA,NA,NA,NA,NA
"40673",NA,2012,2012-02-24,NA,"F",120,"archive_1979_2021",110,NA,NA,NA,NA,NA
"40445",NA,2012,2012-02-22,2012-02-20,"F",124,"archive_1979_2021",135,138,NA,NA,NA,NA
"40594",NA,2012,2012-02-24,NA,"F",123,"archive_1979_2021",107,NA,NA,NA,NA,NA
"40555",NA,2012,2012-02-22,NA,"M",137,"archive_1979_2021",139,NA,NA,NA,NA,NA
"40656","3743",2012,2012-03-05,2012-02-22,"F",112,"archive_1979_2021",145,131,NA,NA,NA,NA
"40532",NA,2012,2012-03-03,2012-02-23,"M",118,"archive_1979_2021",145,131,NA,NA,NA,NA
"40560",NA,2012,2012-03-03,2012-02-24,"F",136,"archive_1979_2021",145,149,NA,NA,NA,NA
"40608",NA,2012,2012-02-26,NA,"F",141,"archive_1979_2021",131,NA,NA,NA,NA,NA
"40610",NA,2012,2012-02-26,NA,"M",149,"archive_1979_2021",132,NA,NA,NA,NA,NA
"40430",NA,2012,2012-02-26,2012-02-23,"M",175,"archive_1979_2021",156,159,NA,NA,NA,NA
"40613","17786",2012,2012-02-26,2012-02-18,"F",105,"archive_1979_2021",139,126,NA,NA,NA,NA
"40616",NA,2012,2012-02-26,NA,"M",128,"archive_1979_2021",119,NA,NA,NA,NA,NA
"40607",NA,2012,2012-02-26,NA,"F",134,"archive_1979_2021",137,NA,NA,NA,NA,NA
"40609",NA,2012,2012-02-26,NA,"M",137,"archive_1979_2021",124,NA,NA,NA,NA,NA
"40535",NA,2012,2012-02-26,2012-02-24,"F",91,"archive_1979_2021",143,122,NA,NA,NA,NA
"40615",NA,2012,2012-02-26,NA,"F",140,"archive_1979_2021",120,NA,NA,NA,NA,NA
"40599",NA,2012,2012-02-26,NA,"M",144,"archive_1979_2021",105,NA,NA,NA,NA,NA
"40614",NA,2012,2012-02-26,2012-02-21,"F",118,"archive_1979_2021",146,131,NA,NA,NA,NA
"40612",NA,2012,2012-02-26,NA,"F",142,"archive_1979_2021",133,NA,NA,NA,NA,NA
"40611",NA,2012,2012-02-26,NA,"F",157,"archive_1979_2021",138,NA,NA,NA,NA,NA
"40606",NA,2012,2012-02-26,NA,"F",149,"archive_1979_2021",141,NA,NA,NA,NA,NA
"40605",NA,2012,2012-02-26,2012-02-21,"F",126,"archive_1979_2021",132,145,NA,NA,NA,NA
"40604",NA,2012,2012-02-26,NA,"M",159,"archive_1979_2021",133,NA,NA,NA,NA,NA
"40600",NA,2012,2012-02-26,NA,"F",139,"archive_1979_2021",132,NA,NA,NA,NA,NA
"40601",NA,2012,2012-02-26,NA,"F",146,"archive_1979_2021",137,NA,NA,NA,NA,NA
"40602",NA,2012,2012-02-26,NA,"M",138,"archive_1979_2021",132,NA,NA,NA,NA,NA
"40603",NA,2012,2012-02-26,NA,"M",149,"archive_1979_2021",139,NA,NA,NA,NA,NA
"40416",NA,2012,2012-02-28,2012-02-21,"M",125,"archive_1979_2021",150,138,NA,NA,NA,NA
"40565",NA,2012,2012-03-01,2012-02-23,"M",110,"archive_1979_2021",144,127,NA,NA,NA,NA
"40675",NA,2012,2012-03-01,NA,"F",154,"archive_1979_2021",151,NA,NA,NA,NA,NA
"40543",NA,2012,2012-02-28,2012-02-23,"F",133,"archive_1979_2021",143,140,NA,NA,NA,NA
"40381","22375",2012,2012-02-28,2012-02-22,"F",120,"archive_1979_2021",145,137,NA,NA,NA,NA
"40641",NA,2012,2012-03-03,2012-02-29,"M",110,"archive_1979_2021",130,130,NA,NA,NA,NA
"40571",NA,2012,2012-02-28,2012-02-27,"F",107,"archive_1979_2021",134,133,NA,NA,NA,NA
"40905",NA,2012,2012-03-03,NA,"F",143,"archive_1979_2021",140,NA,NA,NA,NA,NA
"40570",NA,2012,2012-02-28,2012-02-26,"F",122,"archive_1979_2021",140,137,NA,NA,NA,NA
"40427",NA,2012,2012-03-01,NA,"M",150,"archive_1979_2021",154,NA,NA,NA,NA,NA
"40676",NA,2012,2012-03-03,NA,"M",137,"archive_1979_2021",133,NA,NA,NA,NA,NA
"40470","20948",2012,2012-02-28,2012-02-27,"F",123,"archive_1979_2021",147,140,NA,NA,NA,NA
"40686",NA,2012,2012-03-11,NA,"M",164,"archive_1979_2021",164,NA,NA,NA,NA,NA
"40798","1364",2012,2012-03-15,2012-03-04,"F",145,"archive_1979_2021",153,146,NA,NA,NA,NA
"40214",NA,2012,2012-03-15,NA,"F",146,"archive_1979_2021",129,NA,NA,NA,NA,NA
"40764",NA,2012,2012-03-03,NA,"M",135,"archive_1979_2021",117,NA,NA,NA,NA,NA
"41018",NA,2012,2012-02-02,NA,"F",137,"archive_1979_2021",116,NA,NA,NA,NA,NA
"41783","17398",2013,2013-03-29,2013-02-07,"F",112,"archive_1979_2021",162,124,NA,NA,NA,NA
"41850","32828",2013,2013-03-12,2013-02-13,"M",121,"archive_1979_2021",162,134,NA,NA,NA,NA
"41826","20650",2013,2013-02-03,2013-01-21,"F",130,"archive_1979_2021",6,NA,NA,NA,NA,NA
"41848","20873",2013,2013-03-06,2013-02-15,"F",114,"archive_1979_2021",144,121,NA,NA,NA,NA
"41917","16792",2013,2013-03-12,2013-02-19,"M",125,"archive_1979_2021",154,141,NA,NA,NA,NA
"41917","16792",2013,2013-03-29,2013-02-19,"M",114,"archive_1979_2021",148,123,NA,NA,NA,NA
"41763","20615",2013,2013-02-04,2013-01-25,"F",137,"archive_1979_2021",6,NA,NA,NA,NA,NA
"41762","19971",2013,2013-03-13,2013-01-26,"F",120,"archive_1979_2021",159,129,NA,NA,NA,NA
"41684","20844",2013,2013-02-21,2013-02-01,"M",117,"archive_1979_2021",144,122,NA,NA,NA,NA
"41761","20419",2013,2013-03-15,2013-02-03,"M",80,"archive_1979_2021",139,115,NA,NA,NA,NA
"41766","17094",2013,2013-03-18,2013-02-02,"F",105,"archive_1979_2021",154,125,NA,NA,NA,NA
"41863","19999",2013,2013-03-19,2013-02-14,"F",97,"archive_1979_2021",149,127,NA,NA,NA,NA
"41965","20528",2013,2013-03-26,2013-02-18,"M",112,"archive_1979_2021",159,128,NA,NA,NA,NA
"41916","28475",2013,2013-03-18,2013-02-14,"M",103,"archive_1979_2021",150,122,NA,NA,NA,NA
"42180","17876",2013,2013-03-09,2013-02-08,"F",100,"archive_1979_2021",142,118,NA,NA,NA,NA
"41765","16545",2013,2013-03-14,NA,"M",141,"archive_1979_2021",122,13,NA,NA,NA,NA
"41589","33753",2013,2013-03-15,2013-01-23,"M",81,"archive_1979_2021",140,111,NA,NA,NA,NA
"41769","17302",2013,2013-03-14,2013-01-18,"F",107,"archive_1979_2021",150,124,NA,NA,NA,NA
"41846","41108",2013,2013-03-26,2013-01-21,"M",62,"archive_1979_2021",138,101,NA,NA,NA,NA
"41973",NA,2013,2013-02-22,NA,"M",131,"archive_1979_2021",130,NA,NA,NA,NA,NA
"42037","34163",2013,2013-03-14,2013-02-03,"M",91,"archive_1979_2021",151,118,NA,NA,NA,NA
"42124","46156",2013,2013-02-08,2013-02-06,"M",114,"archive_1979_2021",4,NA,NA,NA,NA,NA
"41971",NA,2013,2013-02-22,2013-02-05,"F",100,"archive_1979_2021",145,129,NA,NA,NA,NA
"42039","34512",2013,2013-03-16,2013-02-05,"F",83,"archive_1979_2021",143,100,NA,NA,NA,NA
"42002",NA,2013,2013-02-27,2013-02-06,"M",101,"archive_1979_2021",149,123,NA,NA,NA,NA
"42156",NA,2013,2013-03-14,2013-02-07,"F",91,"archive_1979_2021",146,120,NA,NA,NA,NA
"42027",NA,2013,2013-03-13,2013-02-05,"M",107,"archive_1979_2021",150,123,NA,NA,NA,NA
"41940","34352",2013,2013-02-02,2013-02-01,"F",148,"archive_1979_2021",7,NA,NA,NA,NA,NA
"42280",NA,2013,2013-02-04,2013-02-01,"M",102,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"42281",NA,2013,2013-02-03,2013-02-01,"M",147,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"42283",NA,2013,2013-02-07,2013-02-02,"F",129,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"42069","1636",2013,2013-02-03,2013-01-31,"F",161,"archive_1979_2021",10,NA,NA,NA,NA,NA
"42282",NA,2013,2013-02-02,2013-02-01,"F",58,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"41914",NA,2013,2013-02-03,2013-01-27,"F",153,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"41931",NA,2013,2013-03-08,2013-01-28,"F",163,"archive_1979_2021",150,152,NA,NA,NA,NA
"42278",NA,2013,2013-01-31,2013-01-29,"F",144,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"42279",NA,2013,2013-01-31,2013-01-30,"F",149,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"41865",NA,2013,2013-03-06,NA,"F",147,"archive_1979_2021",107,NA,NA,NA,NA,NA
"41868",NA,2013,2013-03-09,NA,"F",136,"archive_1979_2021",118,NA,NA,NA,NA,NA
"41869",NA,2013,2013-03-06,NA,"M",148,"archive_1979_2021",130,NA,NA,NA,NA,NA
"41910",NA,2013,2013-02-04,2013-01-25,"M",139,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"41897",NA,2013,2013-03-07,2013-01-26,"M",40,"archive_1979_2021",123,88,NA,NA,NA,NA
"41912",NA,2013,2013-02-02,2013-01-26,"F",129,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"41912",NA,2013,2013-02-06,2013-01-26,"F",123,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"41849","20756",2013,2013-02-20,2013-02-13,"F",120,"archive_1979_2021",144,133,NA,NA,NA,NA
"41932",NA,2013,2013-03-14,2013-01-27,"F",103,"archive_1979_2021",144,127,NA,NA,NA,NA
"42288",NA,2013,2013-03-15,2013-02-03,"M",53,"archive_1979_2021",126,93,NA,NA,NA,NA
"42284",NA,2013,2013-02-04,2013-02-02,"M",117,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"42286",NA,2013,2013-02-06,2013-02-02,"F",116,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"42287",NA,2013,2013-03-19,2013-02-03,"F",66,"archive_1979_2021",141,112,NA,NA,NA,NA
"42289",NA,2013,2013-02-06,2013-02-05,"M",144,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"42841",NA,2013,2013-03-16,NA,"M",146,"archive_1979_2021",119,NA,NA,NA,NA,NA
"42845",NA,2013,2013-02-15,NA,"M",156,"archive_1979_2021",136,NA,NA,NA,NA,NA
"42846",NA,2013,2013-03-06,NA,"M",160,"archive_1979_2021",134,NA,NA,NA,NA,NA
"42847",NA,2013,2013-03-10,NA,"F",148,"archive_1979_2021",106,NA,NA,NA,NA,NA
"42848",NA,2013,2013-03-09,NA,"M",146,"archive_1979_2021",121,NA,NA,NA,NA,NA
"42850",NA,2013,2013-03-01,NA,"F",151,"archive_1979_2021",135,NA,NA,NA,NA,NA
"42296",NA,2013,2013-02-08,2013-02-07,"F",128,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"42298",NA,2013,2013-02-07,2013-02-04,"M",158,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"42307","17705",2013,2013-02-07,2013-02-06,"F",143,"archive_1979_2021",7,NA,NA,NA,NA,NA
"42311","32799",2013,2013-03-26,2013-02-07,"F",113,"archive_1979_2021",156,136,NA,NA,NA,NA
"42305",NA,2013,2013-03-06,2013-02-06,"M",93,"archive_1979_2021",136,127,NA,NA,NA,NA
"42304",NA,2013,2013-02-08,2013-02-06,"M",168,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"42301",NA,2013,2013-03-01,2013-02-06,"M",126,"archive_1979_2021",139,141,NA,NA,NA,NA
"42300",NA,2013,2013-02-15,2013-02-06,"F",141.8,"archive_1979_2021",148,143,NA,NA,NA,NA
"42299",NA,2013,2013-02-08,2013-02-04,"F",127,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"42290",NA,2013,2013-02-06,2013-02-05,"F",126,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"42292",NA,2013,2013-02-08,2013-02-05,"M",133,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"42293",NA,2013,2013-03-13,2013-02-05,"F",93,"archive_1979_2021",143,123,NA,NA,NA,NA
"42853","20616",2013,2013-03-01,2013-02-05,"M",117,"archive_1979_2021",143,135,NA,NA,NA,NA
"42295",NA,2013,2013-02-07,2013-02-05,"F",110,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"42321",NA,2013,2013-03-07,2013-02-10,"F",117,"archive_1979_2021",153,126,NA,NA,NA,NA
"42322",NA,2013,2013-03-12,2013-02-10,"M",116,"archive_1979_2021",145,134,NA,NA,NA,NA
"42854",NA,2013,2013-03-06,NA,"M",131,"archive_1979_2021",97,NA,NA,NA,NA,NA
"42857",NA,2013,2013-03-01,NA,"M",157,"archive_1979_2021",136,NA,NA,NA,NA,NA
"42858",NA,2013,2013-03-10,NA,"F",161,"archive_1979_2021",127,NA,NA,NA,NA,NA
"42859",NA,2013,2013-03-13,NA,"M",149,"archive_1979_2021",128,NA,NA,NA,NA,NA
"42860",NA,2013,2013-03-19,NA,"M",158,"archive_1979_2021",136,NA,NA,NA,NA,NA
"42313",NA,2013,2013-03-10,2013-02-07,"M",128,"archive_1979_2021",152,131,NA,NA,NA,NA
"42316",NA,2013,2013-02-09,2013-02-07,"F",147,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"42314",NA,2013,2013-03-18,2013-02-07,"F",97,"archive_1979_2021",144,123,NA,NA,NA,NA
"42317",NA,2013,2013-02-09,2013-02-08,"F",143,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"42861",NA,2013,2013-02-15,NA,"F",142,"archive_1979_2021",141,NA,NA,NA,NA,NA
"42862",NA,2013,2013-03-12,NA,"M",154,"archive_1979_2021",138,NA,NA,NA,NA,NA
"42318",NA,2013,2013-02-09,2013-02-08,"F",120,"archive_1979_2021",NA,NA,NA,NA,NA,NA
"42653",NA,2013,2013-03-09,2013-02-14,"F",121,"archive_1979_2021",151,134,NA,NA,NA,NA
"42654",NA,2013,2013-03-06,2013-02-14,"F",68,"archive_1979_2021",126,99,NA,NA,NA,NA
"42663",NA,2013,2013-03-01,2013-02-14,"M",114,"archive_1979_2021",135,125,NA,NA,NA,NA
"42666","41808",2013,2013-03-16,2013-02-14,"M",92,"archive_1979_2021",147,117,NA,NA,NA,NA
"42658",NA,2013,2013-03-19,2013-02-14,"F",107,"archive_1979_2021",148,124,NA,NA,NA,NA
"42112","2406",2013,2013-02-21,2013-02-07,"F",148,"archive_1979_2021",158,137,NA,NA,NA,NA
"42191",NA,2013,2013-02-22,NA,"M",160,"archive_1979_2021",167,NA,NA,NA,NA,NA
"42194","34398",2013,2013-02-24,2013-02-15,"F",125,"archive_1979_2021",143,131,NA,NA,NA,NA
"42163","37346",2013,2013-03-26,2013-02-06,"M",76,"archive_1979_2021",140,113,NA,NA,NA,NA
"42145",NA,2013,2013-02-22,NA,"F",137,"archive_1979_2021",121,NA,NA,NA,NA,NA
"42103",NA,2013,2013-03-10,2013-02-05,"F",115,"archive_1979_2021",145,129,NA,NA,NA,NA
"42165",NA,2013,2013-02-28,2013-02-10,"M",123,"archive_1979_2021",150,125,NA,NA,NA,NA
"42014",NA,2013,2013-03-05,2013-02-08,"F",99,"archive_1979_2021",147,124,NA,NA,NA,NA
"42045","3188",2013,2013-03-15,2013-02-16,"F",111,"archive_1979_2021",146,122,NA,NA,NA,NA
"41918","41088",2013,2013-02-21,2013-02-16,"M",116,"archive_1979_2021",142,121,NA,NA,NA,NA
"42074","28460",2013,2013-03-26,2013-02-05,"F",100,"archive_1979_2021",156,122,NA,NA,NA,NA
"42432","17774",2013,2013-02-24,2013-02-22,"F",156,"archive_1979_2021",149,143,NA,NA,NA,NA
"42106","22375",2013,2013-03-14,2013-02-23,"M",118,"archive_1979_2021",144,131,NA,NA,NA,NA
"42134","2283",2013,2013-03-19,2013-03-03,"M",135,"archive_1979_2021",157,149,NA,NA,NA,NA
"41919","3211",2013,2013-03-26,2013-02-14,"F",83,"archive_1979_2021",146,111,NA,NA,NA,NA
"41969",NA,2013,2013-02-20,NA,"F",144,"archive_1979_2021",118,NA,NA,NA,NA,NA
"42202",NA,2013,2013-02-24,NA,"M",144,"archive_1979_2021",129,NA,NA,NA,NA,NA
"42012",NA,2013,2013-02-28,2013-02-10,"F",110,"archive_1979_2021",146,130,NA,NA,NA,NA
"42494",NA,2013,2013-02-26,2013-02-14,"M",140,"archive_1979_2021",158,140,NA,NA,NA,NA
"42495",NA,2013,2013-03-19,NA,"F",147,"archive_1979_2021",115,NA,NA,NA,NA,NA
"42493","34222",2013,2013-03-10,2013-02-10,"M",100,"archive_1979_2021",140,127,NA,NA,NA,NA
"42204","17401",2013,2013-03-06,2013-02-14,"M",181,"archive_1979_2021",164,158,NA,NA,NA,NA
"42208","36741",2013,2013-03-26,2013-02-11,"F",101,"archive_1979_2021",153,129,NA,NA,NA,NA
"42254","34476",2013,2013-02-15,2013-02-09,"F",83.2,"archive_1979_2021",130,105,NA,NA,NA,NA
"42520","34525",2013,2013-02-20,2013-02-14,"M",117,"archive_1979_2021",145,128,NA,NA,NA,NA
"42117","34738",2013,2013-03-18,2013-02-10,"M",92,"archive_1979_2021",150,123,NA,NA,NA,NA
"42181","20421",2013,2013-03-26,2013-02-11,"F",114,"archive_1979_2021",157,134,NA,NA,NA,NA
"42325",NA,2013,2013-02-15,NA,"M",146,"archive_1979_2021",130,NA,NA,NA,NA,NA
"42330","39808",2013,2013-03-07,2013-02-08,"M",98,"archive_1979_2021",138,119,NA,NA,NA,NA
"42327",NA,2013,2013-03-12,NA,"F",157,"archive_1979_2021",135,NA,NA,NA,NA,NA
"42326",NA,2013,2013-02-15,2008-12-09,"F",135,"archive_1979_2021",142,NA,NA,NA,NA,NA
"42644","22409",2013,2013-03-11,2013-02-25,"M",126,"archive_1979_2021",148,133,NA,NA,NA,NA
"42449","34392",2013,2013-02-21,2013-02-21,"F",120,"archive_1979_2021",139,131,NA,NA,NA,NA
"42423","36985",2013,2013-03-06,2013-02-19,"M",117,"archive_1979_2021",145,120,NA,NA,NA,NA
"42492","33980",2013,2013-03-05,2013-02-09,"M",100,"archive_1979_2021",150,125,NA,NA,NA,NA
"42331",NA,2013,2013-03-13,NA,"F",145,"archive_1979_2021",120,NA,NA,NA,NA,NA
"42242","26325",2013,2013-03-15,2013-02-11,"F",129,"archive_1979_2021",153,135,NA,NA,NA,NA
"42232",NA,2013,2013-02-20,2013-02-13,"F",141,"archive_1979_2021",151,131,NA,NA,NA,NA
"42503","34271",2013,2013-03-13,2013-02-14,"M",104,"archive_1979_2021",137,118,NA,NA,NA,NA
"42257",NA,2013,2013-02-24,2013-02-19,"F",106,"archive_1979_2021",130,123,NA,NA,NA,NA
"42255",NA,2013,2013-02-22,2013-02-14,"F",139,"archive_1979_2021",156,152,NA,NA,NA,NA
"42508","14887",2013,2013-03-03,2013-02-17,"F",134,"archive_1979_2021",143,136,NA,NA,NA,NA
"42507","17671",2013,2013-03-12,2013-02-16,"M",79,"archive_1979_2021",137,120,NA,NA,NA,NA
"42122",NA,2013,2013-03-05,2013-02-15,"M",110,"archive_1979_2021",138,133,NA,NA,NA,NA
"42159",NA,2013,2013-02-24,2013-02-10,"M",140,"archive_1979_2021",168,143,NA,NA,NA,NA
"42237",NA,2013,2013-02-26,2013-02-16,"M",143,"archive_1979_2021",152,140,NA,NA,NA,NA
"42534",NA,2013,2013-02-22,2013-02-22,"M",151,"archive_1979_2021",150,150,NA,NA,NA,NA
"42195",NA,2013,2013-03-19,NA,"M",167,"archive_1979_2021",154,NA,NA,NA,NA,NA
"41959","15701",2013,2013-03-16,2013-02-08,"M",113,"archive_1979_2021",149,121,NA,NA,NA,NA
"42008",NA,2013,2013-02-27,2013-02-07,"F",105,"archive_1979_2021",140,136,NA,NA,NA,NA
"42121",NA,2013,2013-02-26,2013-02-06,"M",78,"archive_1979_2021",130,108,NA,NA,NA,NA
"42230","34677",2013,2013-03-06,2013-02-08,"F",91,"archive_1979_2021",142,121,NA,NA,NA,NA
"42082","34138",2013,2013-03-16,2013-02-06,"M",84,"archive_1979_2021",146,110,NA,NA,NA,NA
"42231","42127",2013,2013-03-26,2013-02-11,"F",129,"archive_1979_2021",163,134,NA,NA,NA,NA
"42030",NA,2013,2013-02-21,2013-02-10,"F",140,"archive_1979_2021",153,140,NA,NA,NA,NA
"42003",NA,2013,2013-02-25,2013-02-12,"F",126,"archive_1979_2021",151,136,NA,NA,NA,NA
"42259","15814",2013,2013-02-27,2013-02-11,"M",138,"archive_1979_2021",153,140,NA,NA,NA,NA
"42120",NA,2013,2013-03-10,2013-02-09,"F",111,"archive_1979_2021",150,125,NA,NA,NA,NA
"42260","13938",2013,2013-02-28,2013-02-10,"F",110,"archive_1979_2021",151,126,NA,NA,NA,NA
"42040","34592",2013,2013-02-22,2013-02-04,"M",119,"archive_1979_2021",158,148,NA,NA,NA,NA
"42094",NA,2013,2013-03-12,2013-02-07,"F",94,"archive_1979_2021",149,118,NA,NA,NA,NA
"42001",NA,2013,2013-02-28,2013-02-09,"F",127,"archive_1979_2021",151,142,NA,NA,NA,NA
"42199","36440",2013,2013-03-13,2013-02-08,"F",83,"archive_1979_2021",142,119,NA,NA,NA,NA
"42118",NA,2013,2013-03-03,2013-02-12,"F",92,"archive_1979_2021",139,135,NA,NA,NA,NA
"42009",NA,2013,2013-03-05,2013-02-12,"F",94,"archive_1979_2021",138,121,NA,NA,NA,NA
"42064",NA,2013,2013-02-20,2013-02-14,"F",121,"archive_1979_2021",139,131,NA,NA,NA,NA
"42207","20643",2013,2013-03-11,2013-02-14,"M",139,"archive_1979_2021",149,136,NA,NA,NA,NA
"42161",NA,2013,2013-02-26,2013-02-11,"M",118,"archive_1979_2021",146,142,NA,NA,NA,NA
"42133",NA,2013,2013-02-26,2013-02-14,"F",136,"archive_1979_2021",153,138,NA,NA,NA,NA
"42431","34245",2013,2013-03-04,2013-02-11,"M",76,"archive_1979_2021",133,110,NA,NA,NA,NA
